,nodes,building,geometry,addr:housenumber,addr:street,building:levels,id,start_date,addr:postcode,building:material,source,addr:city,name,addr:place,roof:shape,roof:material,building:colour,height,roof:height,wheelchair,level,roof:colour,building:facade:material,loc_name,addr:suburb,building:year_built,postal_code,addr:flats,building:parts,construction,members,type,amenity,ref,opening_hours,capacity:bed,emergency,health_specialty:emergency_medicine,provided_for:adult,healthcare,healthcare:speciality,lon,lat
3634,"[413620740, 3450207323, 3450207322, 3450207321, 3450207320, 3450207319, 3450207318, 413620745, 413620747, 413620749, 413620740]",apartments,POINT (73.24058234587635 55.00004781404698),9Б,улица Лисицкого,9,35286452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.24058234587635,55.00004781404698
3635,"[413620751, 4655175048, 4655175047, 4655175046, 4655175045, 4655175044, 4655175043, 413620760, 413620753, 413620758, 413620751]",apartments,POINT (73.23738407936685 55.00015775088975),7Б,улица Комкова,9,35286453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.23738407936685,55.00015775088975
3636,"[413620774, 4793261754, 1391936665, 4793261755, 4793261756, 4793261757, 4793261758, 413620777, 413620761, 1391936663, 413620763, 413620765, 413620774]",apartments,POINT (73.23610093670425 54.99916137951054),1,улица Бережного,5,35286454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.23610093670425,54.99916137951054
3637,"[413620780, 413620781, 413620789, 413620792, 413620795, 4655175032, 4655175033, 4655175034, 4655175035, 4655175036, 413620796, 4655175037, 4655175038, 413620780]",apartments,POINT (73.23621147694421 55.00067928347502),30,улица Рокоссовского,10,35286455,,644073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2362114769442,55.000679283475016
3638,"[413620799, 413620792, 4655175031, 4655175030, 4655175029, 413620806, 413620808, 413620799]",apartments,POINT (73.23813227139638 55.00076453973896),30,улица Рокоссовского,10,35286456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.23813227139638,55.00076453973896
3639,"[413620812, 4793261749, 4793261748, 4793261747, 4793261746, 413620815, 413620819, 413620826, 413620812]",apartments,POINT (73.23639330441267 54.99977035389109),5А,улица Комкова,5,35286457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.23639330441267,54.99977035389109
3640,"[413620830, 3450207330, 3450207324, 413620833, 413620836, 413620838, 413620830]",apartments,POINT (73.2390773011294 55.00048550239245),28,улица Рокоссовского,9,35286458,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2390773011294,55.00048550239245
3641,"[413620840, 413620842, 413620844, 413620848, 413620852, 3450207327, 3450207328, 3450207329, 413620855, 413620859, 3450207332, 3450207334, 3450207335, 3450207336, 3450207337, 413620830, 413620840]",apartments,POINT (73.24064950005068 55.00066095008821),28,улица Рокоссовского,9,35286459,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.24064950005068,55.00066095008821
3642,"[413620878, 413620890, 413620894, 413620870, 413620874, 3410002295, 3410002302, 3410002305, 3410002306, 413620878]",apartments,POINT (73.24016594418751 54.99929190650236),5,улица Бережного,5,35286460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.24016594418751,54.999291906502364
3643,"[416013106, 4741674182, 4741674179, 4741674183, 4741674184, 4741674180, 416013108, 416013104, 416013110, 416013111, 4741674192, 416013112, 416013113, 416013114, 416013115, 416013106]",apartments,POINT (73.29284318926443 54.99078870618911),9,проспект Комарова,10,35474835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.29284318926443,54.990788706189115
3644,"[416013161, 416013162, 416013163, 4625171257, 4625171256, 4625171255, 4625171254, 4625171253, 4625171252, 416013164, 416013161]",apartments,POINT (73.28092819810874 54.9855847693628),13,улица Ватутина,9,35474840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.28092819810874,54.9855847693628
3645,"[416013165, 416013166, 4625171244, 4625171248, 416013167, 416013168, 416013165]",apartments,POINT (73.27942078949702 54.98567197445322),13А,улица Ватутина,,35474841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27942078949702,54.98567197445322
3646,"[416013170, 416013172, 416013169, 416013171, 416013170]",apartments,POINT (73.2795180171204 54.98506133547615),13Б,улица Ватутина,,35474842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2795180171204,54.98506133547615
3647,"[416013174, 416013175, 416013173, 416013176, 5340694351, 5340694350, 5340694349, 5340694348, 416013174]",apartments,POINT (73.27832382058745 54.98284300519877),2А,Волгоградская улица,5,35474843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27832382058745,54.98284300519877
3648,"[416013180, 416013178, 5340694344, 5340694345, 5340694346, 5340694347, 416013179, 416013177, 416013180]",apartments,POINT (73.27765505868528 54.98318156494241),2Б,Волгоградская улица,5,35474844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27765505868528,54.98318156494241
3649,"[416013184, 416013183, 416013182, 416013181, 3307656826, 3307656827, 3307656828, 3307656830, 416013184]",apartments,POINT (73.27684568142691 54.98327822980531),2В,Волгоградская улица,5,35474845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2768456814269,54.983278229805315
3650,"[416013186, 416013187, 3307656833, 3307656832, 3307656831, 3307656829, 416013189, 416013185, 416013186]",apartments,POINT (73.27615304692716 54.98361998155561),4А,Волгоградская улица,5,35474846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27615304692716,54.983619981555606
3651,"[416013190, 416013193, 5340694332, 5340694333, 5340694334, 5340694335, 416013197, 416013195, 416013190]",apartments,POINT (73.27494143348579 54.98419305363177),4В,Волгоградская улица,5,35474847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2749414334858,54.98419305363177
3652,"[416013202, 416013201, 416013203, 416013199, 3579802519, 3579802531, 3579802546, 3579802560, 416013202]",apartments,POINT (73.27313854066396 54.98874858741917),5А,улица Ватутина,5,35474848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27313854066396,54.98874858741917
3653,"[416013207, 416013205, 416013206, 416013204, 3579802694, 3579802716, 3579802737, 3579802748, 416013207]",apartments,POINT (73.27191207016814 54.98936433791251),3А,улица Ватутина,5,35474849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27191207016814,54.98936433791251
3654,"[416013209, 2085326895, 416013210, 416013208, 3579802041, 3579802052, 3579802067, 3579802088, 416013209]",apartments,POINT (73.27043894548409 54.98823060076878),3А,улица Лукашевича,5,35474850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27043894548409,54.98823060076878
3655,"[416013214, 5340694340, 5340694341, 5340694342, 5340694343, 416013215, 416013216, 416013217, 416013214]",apartments,POINT (73.27854813832937 54.98341515860623),3А,Новороссийская улица,5,35474851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27854813832937,54.983415158606235
3656,"[416013220, 5340694336, 5340694337, 5340694338, 5340694339, 416013218, 416013221, 416013219, 416013220]",apartments,POINT (73.27704924056798 54.98383358475035),4Б,Волгоградская улица,5,35474852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27704924056798,54.98383358475035
3657,"[416013224, 416013222, 416013225, 1942324218, 416013223, 2293472483, 2293472484, 2293472485, 2293472486, 416013224]",apartments,POINT (73.27242645772961 54.98564317149494),12А,Волгоградская улица,5,35474853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27242645772961,54.985643171494935
3658,"[416013226, 416013228, 416013227, 5340694325, 5340694324, 5340694323, 5340694322, 416013229, 416013226]",apartments,POINT (73.27151698554316 54.98579195882532),12,Волгоградская улица,5,35474854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27151698554316,54.985791958825324
3659,"[416013230, 5340689393, 5340689392, 5340689391, 5340689390, 5340689389, 5340689388, 5340689387, 5340689386, 416013231, 416013232, 416013233, 416013230]",apartments,POINT (73.27935866479125 54.98273558522369),3,Новороссийская улица,5,35474855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27935866479125,54.98273558522369
3660,"[416013234, 416013235, 416013236, 416013237, 4617728430, 4617728429, 4617728428, 4617728427, 4617728426, 4617728425, 416013234]",apartments,POINT (73.27363433585684 54.98494509640028),8,Волгоградская улица,5,35474856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27363433585684,54.98494509640028
3661,"[416013238, 416013239, 416013241, 416013240, 5340694356, 5340694357, 5340694358, 5340694359, 5340694360, 5340694361, 416013238]",apartments,POINT (73.27428468042235 54.98460849288556),6,Волгоградская улица,5,35474857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27428468042235,54.984608492885556
3662,"[416013244, 416013245, 416013242, 416013243, 5340694331, 5340694330, 5340694329, 5340694328, 5340694327, 5340694326, 416013244]",apartments,POINT (73.27300096678242 54.98523316338149),10,Волгоградская улица,5,35474858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27300096678242,54.985233163381494
3663,"[416013249, 416013248, 3972971514, 3972971513, 3972971512, 3972971511, 3972971510, 3972971509, 416013246, 416013247, 416013249]",apartments,POINT (73.27128378349143 54.98638651400569),12Б,Волгоградская улица,5,35474859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27128378349143,54.98638651400569
3664,"[416013250, 3579802031, 3579802026, 3579802022, 3579802020, 416013253, 416013252, 416013251, 416013250]",apartments,POINT (73.27083636423856 54.98773898946762),1А,улица Лукашевича,5,35474860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27083636423856,54.987738989467616
3665,"[416013254, 2702105810, 2702105809, 2702105807, 2702105806, 2702105805, 2702105803, 416013255, 416013256, 416013257, 416013254]",apartments,POINT (73.27468298352885 54.98353001974197),4,Волгоградская улица,9,35474861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27468298352885,54.98353001974197
3666,"[416013260, 2702105802, 2702105797, 2702105796, 2702105794, 2702105790, 2702105788, 416013259, 416013258, 416013261, 416013260]",apartments,POINT (73.27678460536994 54.98249460166883),2,Волгоградская улица,9,35474862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27678460536994,54.98249460166883
3667,"[416013265, 5340689416, 5340689417, 5340689418, 5340689419, 5340689420, 5340694321, 416013263, 416013264, 416013262, 416013265]",apartments,POINT (73.27098776138429 54.98532275273124),14,Волгоградская улица,9,35474863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27098776138429,54.985322752731236
3668,"[416013274, 416013275, 416013276, 416013277, 416013278, 416013279, 416013280, 416013281, 416013274]",apartments,POINT (73.27805877002933 54.98607615757069),11А,улица Ватутина,12,35474865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27805877002933,54.986076157570686
3669,"[416013282, 416013283, 416013284, 416013285, 416013286, 416013287, 416013288, 416013289, 416013282]",apartments,POINT (73.2696004134155 54.98853242093763),5,улица Лукашевича,12,35474866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2696004134155,54.98853242093763
3670,"[416013293, 5340689407, 5340689408, 5340689409, 5340689410, 5340689411, 5340689412, 416013292, 416013290, 416013291, 416013293]",apartments,POINT (73.27045318576857 54.98732926329843),1,улица Лукашевича,9,35474867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27045318576857,54.987329263298435
3671,"[416013297, 416013294, 416013298, 416013300, 416013299, 416013296, 416013295, 416013301, 416013297]",apartments,POINT (73.26933893516465 54.98809148766588),3,улица Лукашевича,12,35474868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26933893516465,54.988091487665876
3672,"[416013302, 3579802756, 3579802743, 3579802724, 3579802696, 3579802577, 3579802564, 416013303, 416013304, 416013305, 416013302]",apartments,POINT (73.26997571755049 54.9892452378356),7,улица Лукашевича,9,35474869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2699757175505,54.989245237835604
3673,"[416013306, 416013307, 416013308, 2034226354, 2034226355, 2034226357, 2034226358, 416013309, 3579802574, 416013306]",apartments,POINT (73.27438680913824 54.98887868981718),5,улица Ватутина,9,35474870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27438680913824,54.988878689817184
3674,"[416013312, 5206538788, 5206538789, 416013311, 416013313, 5247596668, 5247596667, 5247596666, 5247596665, 416013310, 416013312]",apartments,POINT (73.27190398319924 54.99010671526175),3,улица Ватутина,9,35474871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27190398319924,54.990106715261746
3675,"[416013317, 416013314, 416013315, 416013316, 4625171034, 4625171035, 4625171036, 4625171037, 4625171038, 4625171039, 416013317]",apartments,POINT (73.27437208171746 54.98799247110061),5Б,улица Ватутина,5,35474872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27437208171746,54.98799247110061
3676,"[416013319, 4625171040, 4625171041, 4625171042, 4625171043, 4625171044, 4625171045, 416013320, 416013318, 416013321, 416013319]",apartments,POINT (73.27441708196139 54.98721536035416),7Б,улица Ватутина,5,35474873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27441708196139,54.98721536035416
3677,"[416013322, 5247596657, 416013323, 416013324, 5247596663, 416013325, 5247596664, 416013326, 416013327, 5247596661, 416013328, 416013329, 416013330, 416013331, 416013322]",apartments,POINT (73.27052095133672 54.99064908149678),1,улица Ватутина,9,35474874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27052095133672,54.990649081496784
3678,"[416013332, 416013333, 3579802825, 3579802812, 3579802801, 3579802791, 416013334, 416013335, 416013332]",apartments,POINT (73.26981857958815 54.99013943804118),9,улица Лукашевича,9,35474875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26981857958815,54.99013943804118
3679,"[419614556, 419614557, 419614558, 4617728390, 4617728391, 4617728392, 419614559, 419614556]",apartments,POINT (73.48854591913653 54.92303167553145),43/1,3-я Ленинградская улица,9,35898834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48854591913653,54.923031675531455
3680,"[419614560, 5211524236, 5211524235, 5211524234, 419614561, 419614562, 419614563, 419614560]",apartments,POINT (73.48742600826208 54.92318144892312),43,3-я Ленинградская улица,9,35898835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48742600826208,54.923181448923124
3681,"[419614564, 419614565, 419614566, 5211524244, 5211524245, 5211524246, 5211524247, 419614567, 419614564]",apartments,POINT (73.48859736494491 54.92373970411497),41,3-я Ленинградская улица,9,35898836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48859736494491,54.92373970411497
3682,"[419614584, 419614585, 419614586, 419614587, 419614584]",apartments,POINT (73.48111780000001 54.92521535000001),69,6-я Станционная улица,5,35898841,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4811178,54.92521535000001
3683,"[419614588, 419614591, 419614590, 419614589, 419614588]",apartments,POINT (73.48093158160226 54.92571924962476),22/1,2-я Ленинградская улица,5,35898842,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48093158160226,54.925719249624755
3684,"[419614592, 1653867770, 1653867771, 1653867769, 1653867768, 419614593, 419614594, 419614595, 419614592]",apartments,POINT (73.48176043158084 54.92587367481639),22,2-я Ленинградская улица,5,35898843,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48176043158084,54.925873674816394
3685,"[419614612, 419614613, 419614614, 419614615, 419614616, 4696645257, 4696645256, 4696645255, 4696645254, 419614617, 419614618, 4696645253, 4696645252, 4696645251, 419614619, 419614612]",apartments,POINT (73.47608948504026 54.92712654161269),1/3,Батумская улица,5,35898846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47608948504026,54.92712654161269
3686,"[419614624, 419614625, 419614626, 419614622, 419614620, 419614621, 419614623, 419614624]",apartments,POINT (73.47438680587987 54.92712524002832),1/4,Батумская улица,5,35898847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47438680587987,54.92712524002832
3687,"[419614627, 419614628, 419614629, 4696645250, 4696645249, 4696645248, 4696645247, 4696645246, 4696645245, 4696645244, 4696645243, 419614630, 419614627]",apartments,POINT (73.47605832201289 54.92864606598634),1/2,Батумская улица,5,35898848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47605832201289,54.92864606598634
3688,"[419614631, 4696645235, 4696645236, 4696645237, 4696645238, 4696645239, 4696645240, 4696645241, 4696645242, 419614632, 419614633, 419614634, 419614631]",apartments,POINT (73.47443770208835 54.92801584398789),1/1,Батумская улица,5,35898849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47443770208835,54.92801584398789
3689,"[419614635, 419614636, 419614637, 5655976511, 5655976510, 5655976512, 5655976513, 5655976514, 419614638, 419614635]",apartments,POINT (73.47575515369334 54.92905920253127),1,1-я Станционная улица,,35898850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47575515369334,54.92905920253127
3690,"[419614643, 419614644, 5655976516, 5655976515, 5655976520, 419614645, 419614646, 419614647, 419614648, 419614649, 5655976518, 5655976517, 419614650, 419614643]",apartments,POINT (73.47530650654714 54.92977742291367),1/2,1-я Станционная улица,,35898852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47530650654714,54.92977742291367
3691,"[419614651, 419614652, 419614653, 3456806363, 3456806366, 3456806367, 419614654, 419614651]",apartments,POINT (73.47433917889205 54.92121987069577),41/1,Батумская улица,10,35898853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47433917889205,54.921219870695765
3692,"[419627673, 419627674, 419627675, 419627676, 419627673]",apartments,POINT (73.44933735000001 54.91585425),12,улица Шакурова,5,35899992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44933735000001,54.91585425
3693,"[1880373699, 419627677, 6229233200, 419627678, 1880373697, 1880373695, 1880373694, 1880373696, 419627679, 6229233201, 419627680, 1880373698, 1880373700, 1880373701, 1880373699]",apartments,POINT (73.4538032789975 54.91739945446432),2,улица Вострецова,5,35899993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4538032789975,54.91739945446432
3694,"[419627681, 419627682, 419627683, 2999128511, 2999128512, 2999128513, 2999128514, 419627684, 419627681]",apartments,POINT (73.45250145789662 54.91721452070599),4,улица Вострецова,9,35899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45250145789662,54.91721452070599
3695,"[419627685, 2999128494, 2999128495, 2999128496, 2999128497, 2515906866, 2999128498, 2999128499, 2999128500, 2999128501, 419627686, 419627687, 2515906861, 419627688, 419627685]",apartments,POINT (73.45230122047676 54.91668058508365),3,улица Вострецова,5,35899995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45230122047676,54.91668058508365
3696,"[419627689, 3212069523, 3212069524, 3212069525, 3212069526, 419627690, 419627691, 419627692, 419627689]",apartments,POINT (73.45293409909939 54.91630617420739),3/1,улица Вострецова,,35899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4529340990994,54.91630617420739
3697,"[419627693, 3212069527, 3212069522, 3212069521, 3212069520, 419627694, 419627695, 419627696, 419627693]",apartments,POINT (73.45110365296962 54.91622194725126),7,улица Вострецова,,35899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45110365296962,54.91622194725126
3698,"[419627701, 4762419527, 4762482968, 419627702, 419627703, 2676338796, 2676338797, 2676338799, 2676338801, 2676338803, 2676338804, 2676338805, 2676338806, 419627704, 419627701]",apartments,POINT (73.45259358454376 54.91197360741894),6,Моторная улица,5,35899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45259358454376,54.911973607418936
3699,"[419627753, 3141407228, 3141407225, 3141407222, 3141407218, 419627754, 419627755, 419627756, 419627753]",apartments,POINT (73.45180862620357 54.91371256476502),8/4,Сибирский проспект,5,35900014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45180862620357,54.91371256476502
3700,"[419627757, 419627758, 419627759, 3212069512, 3212069513, 3212069514, 3212069515, 3212069516, 3212069517, 3212069518, 3212069519, 419627760, 419627757]",apartments,POINT (73.45255806567756 54.91591885269364),3/2,улица Вострецова,,35900015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45255806567756,54.915918852693636
3701,"[419627761, 2676338829, 2676338826, 2676338825, 2676338824, 2676338823, 2676338822, 2676338821, 2676338820, 419627762, 419627763, 419627764, 419627761]",apartments,POINT (73.45162292624353 54.91266846943924),6/2,Моторная улица,5,35900016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45162292624353,54.91266846943924
3702,"[419627782, 419627783, 419627784, 3212099202, 3212099203, 3212099204, 3212099205, 419627785, 419627782]",apartments,POINT (73.45017425561585 54.91566125246287),10,улица Шакурова,5,35900031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45017425561585,54.91566125246287
3703,"[419627790, 2999128492, 2999128490, 2999128487, 2999128484, 419627792, 419627793, 419627794, 419627790]",apartments,POINT (73.45403619014921 54.91610409748539),2Г,Сибирский проспект,,35900035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45403619014921,54.916104097485395
3704,"[419627795, 929841739, 419627796, 419627797, 3212099206, 3212099207, 3212099208, 3212099209, 3212099210, 3212099211, 929841621, 419627798, 2515906863, 419627795]",apartments,POINT (73.45604530707951 54.9161626967075),2,Сибирский проспект,5,35900037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4560453070795,54.916162696707495
3705,"[419627798, 419627800, 419627801, 2999128502, 2999128503, 2999128504, 2999128505, 2999128506, 2999128507, 2999128508, 2999128509, 419627802, 2515906863, 419627798]",apartments,POINT (73.45504459382377 54.91669372319488),1,улица Вострецова,5,35900039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45504459382377,54.916693723194875
3706,"[419627804, 419627805, 419627803, 3141407219, 3141407221, 3141407227, 3141421329, 419627806, 419627804]",apartments,POINT (73.45251981765445 54.91371685138569),8/3,Сибирский проспект,5,35900041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45251981765445,54.91371685138569
3707,"[419627809, 419627807, 419627810, 3141407220, 3141407223, 3141407226, 3141421330, 419627808, 419627809]",apartments,POINT (73.45327498276673 54.91371891435167),8/2,Сибирский проспект,5,35900043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45327498276673,54.91371891435167
3708,"[419627811, 419627812, 419627813, 2676338807, 2676338808, 2676338809, 2676338810, 2676338811, 2676338812, 2676338813, 2676338814, 419627814, 419627811]",apartments,POINT (73.45489510781815 54.9119842796476),4,Моторная улица,5,35900045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45489510781815,54.911984279647605
3709,"[419627815, 419627816, 419627817, 3645034062, 3645034063, 3645034064, 3645034065, 3645034066, 3645034067, 419627818, 419627815]",apartments,POINT (73.45476569698481 54.91235695818911),10/2,Сибирский проспект,,35900048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45476569698481,54.912356958189115
3710,"[419627822, 419627819, 419627821, 3645034068, 3645034069, 3645034070, 3645034071, 3645034072, 3645034073, 419627820, 419627822]",apartments,POINT (73.45476125216935 54.91273348694151),10/1,Сибирский проспект,,35900052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45476125216935,54.912733486941505
3711,"[419627828, 419627829, 1880379211, 419627830, 419627823, 4297873195, 4297873196, 4297873197, 4297873198, 4297873199, 4297873204, 4297873209, 4297873212, 1880379210, 4297873223, 4297873228, 4297873230, 4297873237, 4297873238, 4297873239, 4297873241, 4297873244, 419627824, 419627828]",apartments,POINT (73.45629042476837 54.91300164267835),8,Сибирский проспект,5,35900054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45629042476837,54.91300164267835
3712,"[419627895, 2999128491, 2999128488, 2999128485, 2999128482, 419627898, 929841798, 419627897, 419627895]",apartments,POINT (73.45469259913727 54.9160145873098),2/4,Сибирский проспект,,35900075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45469259913727,54.9160145873098
3713,"[419627900, 2999128489, 2999128486, 2999128483, 2999128480, 419627902, 419627901, 419627899, 419627900]",apartments,POINT (73.45537874701918 54.91591867501133),2/1,Сибирский проспект,,35900077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45537874701918,54.91591867501133
3714,"[419627925, 3550469642, 3550469643, 3550469644, 3550469645, 3550469646, 3550469647, 419627931, 419627932, 3550469650, 3550469651, 419627934, 419627920, 419627921, 419627922, 419627924, 419627925]",apartments,POINT (73.44590612526127 54.90930181514877),20,улица Ярослава Гашека,,35900080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44590612526127,54.909301815148766
3715,"[419632923, 419632924, 419632925, 419632926, 419632927, 419632928, 419632929, 419632930, 419632931, 419632932, 419632933, 419632934, 419632923]",apartments,POINT (73.45151163220214 54.92006399985436),5/1,Машиностроительная улица,16,35900750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45151163220214,54.920063999854364
3716,"[419632937, 419632938, 419632941, 419632945, 419632943, 419632939, 419632935, 419632946, 419632940, 419632936, 419632944, 419632942, 419632937]",apartments,POINT (73.45076453063693 54.92065479208382),5,Машиностроительная улица,16,35900751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45076453063693,54.920654792083816
3717,"[419632955, 419632950, 419632949, 419632947, 419632953, 419632957, 419632948, 419632954, 4208923934, 419632958, 419632951, 419632956, 419632952, 419632955]",apartments,POINT (73.44988600373965 54.92067920537755),7,Машиностроительная улица,16,35900752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44988600373965,54.920679205377546
3718,"[419632959, 419632960, 4290419087, 419632961, 419632962, 7030874768, 7030874769, 419632963, 419632964, 419632959]",apartments,POINT (73.45169171078223 54.92253102038538),13,Новокирпичная улица,,35900753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45169171078223,54.92253102038538
3719,"[419632965, 419632966, 419632967, 4248147733, 4248147734, 4248147735, 4248147736, 4248147737, 4248147738, 419632968, 419632965]",apartments,POINT (73.45157822032323 54.92312528626922),11,Новокирпичная улица,5,35900754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45157822032323,54.92312528626922
3720,"[419632969, 419632970, 419632971, 419632972, 419632969]",apartments,POINT (73.45266790000001 54.9229982),1,6-я Станционная улица,,35900755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45266790000001,54.9229982
3721,"[419632973, 7030874759, 7030874758, 7030874757, 7030874756, 7030874755, 7030874754, 419632974, 419632975, 419632976, 419632973]",apartments,POINT (73.45404935042427 54.92272860456778),5,6-я Станционная улица,,35900756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45404935042427,54.92272860456778
3722,"[419632977, 6245978941, 6245978942, 6245978943, 6245978944, 6245978945, 6245978946, 419632978, 419632979, 419632980, 419632977]",apartments,POINT (73.45314190094149 54.92373416141901),3,6-я Станционная улица,5,35900757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45314190094149,54.92373416141901
